Thread,CreationDate,QuestionCount,Post
meta.stackoverflow.com,2021-07-12,36,0
meta.stackoverflow.com,2021-07-19,42,0
meta.stackoverflow.com,2021-07-26,39,0
meta.stackoverflow.com,2021-08-02,42,0
meta.stackoverflow.com,2021-08-09,44,0
meta.stackoverflow.com,2021-08-16,31,0
meta.stackoverflow.com,2021-08-23,43,0
meta.stackoverflow.com,2021-08-30,46,0
meta.stackoverflow.com,2021-09-06,68,0
meta.stackoverflow.com,2021-09-13,40,0
meta.stackoverflow.com,2021-09-20,41,0
meta.stackoverflow.com,2021-09-27,45,0
meta.stackoverflow.com,2021-10-04,47,0
meta.stackoverflow.com,2021-10-11,51,0
meta.stackoverflow.com,2021-10-18,48,0
meta.stackoverflow.com,2021-10-25,60,0
meta.stackoverflow.com,2021-11-01,66,0
meta.stackoverflow.com,2021-11-08,47,0
meta.stackoverflow.com,2021-11-15,56,0
meta.stackoverflow.com,2021-11-22,40,0
meta.stackoverflow.com,2021-11-29,39,0
meta.stackoverflow.com,2021-12-06,40,0
meta.stackoverflow.com,2021-12-13,55,0
meta.stackoverflow.com,2021-12-20,44,0
meta.stackoverflow.com,2021-12-27,18,0
meta.stackoverflow.com,2022-01-03,28,0
meta.stackoverflow.com,2022-01-10,39,0
meta.stackoverflow.com,2022-01-17,42,0
meta.stackoverflow.com,2022-01-24,37,0
meta.stackoverflow.com,2022-01-31,61,0
meta.stackoverflow.com,2022-02-07,29,0
meta.stackoverflow.com,2022-02-14,36,0
meta.stackoverflow.com,2022-02-21,24,0
meta.stackoverflow.com,2022-02-28,30,0
meta.stackoverflow.com,2022-03-07,35,0
meta.stackoverflow.com,2022-03-14,31,0
meta.stackoverflow.com,2022-03-21,46,0
meta.stackoverflow.com,2022-03-28,28,0
meta.stackoverflow.com,2022-04-04,45,0
meta.stackoverflow.com,2022-04-11,44,0
meta.stackoverflow.com,2022-04-18,35,0
meta.stackoverflow.com,2022-04-25,33,0
meta.stackoverflow.com,2022-05-02,37,0
meta.stackoverflow.com,2022-05-09,38,0
meta.stackoverflow.com,2022-05-16,39,0
meta.stackoverflow.com,2022-05-23,40,0
meta.stackoverflow.com,2022-05-30,40,0
meta.stackoverflow.com,2022-06-06,45,0
meta.stackoverflow.com,2022-06-13,36,0
meta.stackoverflow.com,2022-06-20,39,0
meta.stackoverflow.com,2022-06-27,42,0
meta.stackoverflow.com,2022-07-04,46,0
meta.stackoverflow.com,2022-07-11,29,0
meta.stackoverflow.com,2022-07-18,34,0
meta.stackoverflow.com,2022-07-25,39,0
meta.stackoverflow.com,2022-08-01,33,0
meta.stackoverflow.com,2022-08-08,37,0
meta.stackoverflow.com,2022-08-15,31,0
meta.stackoverflow.com,2022-08-22,33,0
meta.stackoverflow.com,2022-08-29,42,0
meta.stackoverflow.com,2022-09-05,21,0
meta.stackoverflow.com,2022-09-12,32,0
meta.stackoverflow.com,2022-09-19,25,0
meta.stackoverflow.com,2022-09-26,28,0
meta.stackoverflow.com,2022-10-03,40,0
meta.stackoverflow.com,2022-10-10,25,0
meta.stackoverflow.com,2022-10-17,37,0
meta.stackoverflow.com,2022-10-24,42,0
meta.stackoverflow.com,2022-10-31,46,0
meta.stackoverflow.com,2022-11-07,39,0
meta.stackoverflow.com,2022-11-14,36,0
meta.stackoverflow.com,2022-11-21,40,0
meta.stackoverflow.com,2022-11-28,32,0
meta.stackoverflow.com,2022-12-05,37,1
meta.stackoverflow.com,2022-12-12,52,1
meta.stackoverflow.com,2022-12-19,34,1
meta.stackoverflow.com,2022-12-26,31,1
meta.stackoverflow.com,2023-01-02,30,1
meta.stackoverflow.com,2023-01-09,39,1
meta.stackoverflow.com,2023-01-16,29,1
meta.stackoverflow.com,2023-01-23,25,1
meta.stackoverflow.com,2023-01-30,35,1
meta.stackoverflow.com,2023-02-06,30,1
meta.stackoverflow.com,2023-02-13,33,1
meta.stackoverflow.com,2023-02-20,21,1
meta.stackoverflow.com,2023-02-27,32,1
meta.stackoverflow.com,2023-03-06,34,1
meta.stackoverflow.com,2023-03-13,18,1
meta.stackoverflow.com,2023-03-20,32,1
meta.stackoverflow.com,2023-03-27,30,1
meta.stackoverflow.com,2023-04-03,42,1
meta.stackoverflow.com,2023-04-10,34,1
meta.stackoverflow.com,2023-04-17,35,1
meta.stackoverflow.com,2023-04-24,32,1
meta.stackoverflow.com,2023-05-01,25,1
meta.stackoverflow.com,2023-05-08,32,1
meta.stackoverflow.com,2023-05-15,22,1
meta.stackoverflow.com,2023-05-22,24,1
meta.stackoverflow.com,2023-05-29,31,1
meta.stackoverflow.com,2023-06-05,44,1
meta.stackoverflow.com,2023-06-12,15,1
meta.stackoverflow.com,2023-06-19,29,1
meta.stackoverflow.com,2023-06-26,23,1
meta.stackoverflow.com,2023-07-03,23,1
meta.stackoverflow.com,2023-07-10,15,1
meta.stackoverflow.com,2023-07-17,30,1
meta.stackoverflow.com,2023-07-24,25,1
meta.stackoverflow.com,2023-07-31,28,1
meta.stackoverflow.com,2023-08-07,24,1
meta.stackoverflow.com,2023-08-14,25,1
meta.stackoverflow.com,2023-08-21,22,1
meta.stackoverflow.com,2023-08-28,24,1
meta.stackoverflow.com,2023-09-04,33,1
meta.stackoverflow.com,2023-09-11,24,1
meta.stackoverflow.com,2023-09-18,27,1
meta.stackoverflow.com,2023-09-25,27,1
meta.stackoverflow.com,2023-10-02,36,1
meta.stackoverflow.com,2023-10-09,25,1
meta.stackoverflow.com,2023-10-16,17,1
meta.stackoverflow.com,2023-10-23,28,1
meta.stackoverflow.com,2023-10-30,24,1
meta.stackoverflow.com,2023-11-06,27,1
meta.stackoverflow.com,2023-11-13,22,1
meta.stackoverflow.com,2023-11-20,22,1
meta.stackoverflow.com,2023-11-27,23,1
meta.stackoverflow.com,2023-12-04,21,1
meta.stackoverflow.com,2023-12-11,21,1
meta.stackoverflow.com,2023-12-18,22,1
meta.stackoverflow.com,2023-12-25,13,1
meta.stackoverflow.com,2024-01-01,17,1
meta.stackoverflow.com,2024-01-08,22,1
meta.stackoverflow.com,2024-01-15,15,1
meta.stackoverflow.com,2024-01-22,24,1
meta.stackoverflow.com,2024-01-29,17,1
meta.stackoverflow.com,2024-02-05,19,1
meta.stackoverflow.com,2024-02-12,30,1
meta.stackoverflow.com,2024-02-19,28,1
meta.stackoverflow.com,2024-02-26,18,1
meta.stackoverflow.com,2024-03-04,21,1
meta.stackoverflow.com,2024-03-11,31,1
meta.stackoverflow.com,2024-03-18,23,1
meta.stackoverflow.com,2024-03-25,23,1
meta.stackoverflow.com,2024-04-01,25,1
money,2021-01-11,19,0
money,2021-01-18,73,0
money,2021-01-25,79,0
money,2021-02-01,166,0
money,2021-02-08,122,0
money,2021-02-15,99,0
money,2021-02-22,89,0
money,2021-03-01,93,0
money,2021-03-08,82,0
money,2021-03-15,77,0
money,2021-03-22,105,0
money,2021-03-29,64,0
money,2021-04-05,72,0
money,2021-04-12,85,0
money,2021-04-19,74,0
money,2021-04-26,72,0
money,2021-05-03,67,0
money,2021-05-10,77,0
money,2021-05-17,75,0
money,2021-05-24,59,0
money,2021-05-31,44,0
money,2021-06-07,59,0
money,2021-06-14,61,0
money,2021-06-21,64,0
money,2021-06-28,58,0
money,2021-07-05,62,0
money,2021-07-12,56,0
money,2021-07-19,51,0
money,2021-07-26,56,0
money,2021-08-02,44,0
money,2021-08-09,43,0
money,2021-08-16,56,0
money,2021-08-23,43,0
money,2021-08-30,35,0
money,2021-09-06,42,0
money,2021-09-13,43,0
money,2021-09-20,50,0
money,2021-09-27,57,0
money,2021-10-04,42,0
money,2021-10-11,48,0
money,2021-10-18,60,0
money,2021-10-25,49,0
money,2021-11-01,42,0
money,2021-11-08,45,0
money,2021-11-15,50,0
money,2021-11-22,34,0
money,2021-11-29,40,0
money,2021-12-06,45,0
money,2021-12-13,51,0
money,2021-12-20,40,0
money,2021-12-27,44,0
money,2022-01-03,45,0
money,2022-01-10,45,0
money,2022-01-17,47,0
money,2022-01-24,65,0
money,2022-01-31,58,0
money,2022-02-07,69,0
money,2022-02-14,51,0
money,2022-02-21,48,0
money,2022-02-28,45,0
money,2022-03-07,26,0
money,2022-03-14,43,0
money,2022-03-21,51,0
money,2022-03-28,50,0
money,2022-04-04,34,0
money,2022-04-11,41,0
money,2022-04-18,57,0
money,2022-04-25,31,0
money,2022-05-02,47,0
money,2022-05-09,28,0
money,2022-05-16,35,0
money,2022-05-23,28,0
money,2022-05-30,20,0
money,2022-06-06,27,0
money,2022-06-13,25,0
money,2022-06-20,40,0
money,2022-06-27,21,0
money,2022-07-04,26,0
money,2022-07-11,28,0
money,2022-07-18,25,0
money,2022-07-25,21,0
money,2022-08-01,35,0
money,2022-08-08,33,0
money,2022-08-15,31,0
money,2022-08-22,30,0
money,2022-08-29,38,0
money,2022-09-05,44,0
money,2022-09-12,32,0
money,2022-09-19,33,0
money,2022-09-26,38,0
money,2022-10-03,36,0
money,2022-10-10,23,0
money,2022-10-17,27,0
money,2022-10-24,45,0
money,2022-10-31,28,0
money,2022-11-07,33,0
money,2022-11-14,31,0
money,2022-11-21,28,0
money,2022-11-28,35,0
money,2022-12-05,38,1
money,2022-12-12,29,1
money,2022-12-19,31,1
money,2022-12-26,32,1
money,2023-01-02,39,1
money,2023-01-09,41,1
money,2023-01-16,38,1
money,2023-01-23,38,1
money,2023-01-30,44,1
money,2023-02-06,45,1
money,2023-02-13,38,1
money,2023-02-20,46,1
money,2023-02-27,59,1
money,2023-03-06,50,1
money,2023-03-13,50,1
money,2023-03-20,45,1
money,2023-03-27,41,1
money,2023-04-03,36,1
money,2023-04-10,40,1
money,2023-04-17,49,1
money,2023-04-24,35,1
money,2023-05-01,37,1
money,2023-05-08,19,1
money,2023-05-15,23,1
money,2023-05-22,19,1
money,2023-05-29,23,1
money,2023-06-05,16,1
money,2023-06-12,31,1
money,2023-06-19,27,1
money,2023-06-26,26,1
money,2023-07-03,32,1
money,2023-07-10,20,1
money,2023-07-17,35,1
money,2023-07-24,42,1
money,2023-07-31,35,1
money,2023-08-07,34,1
money,2023-08-14,32,1
money,2023-08-21,24,1
money,2023-08-28,24,1
money,2023-09-04,27,1
money,2023-09-11,21,1
money,2023-09-18,23,1
money,2023-09-25,25,1
money,2023-10-02,20,1
money,2023-10-09,19,1
money,2023-10-16,37,1
money,2023-10-23,25,1
money,2023-10-30,48,1
money,2023-11-06,33,1
money,2023-11-13,34,1
money,2023-11-20,36,1
money,2023-11-27,34,1
money,2023-12-04,29,1
money,2023-12-11,32,1
money,2023-12-18,38,1
money,2023-12-25,18,1
money,2024-01-01,20,1
money,2024-01-08,30,1
money,2024-01-15,26,1
money,2024-01-22,39,1
money,2024-01-29,39,1
money,2024-02-05,39,1
money,2024-02-12,34,1
money,2024-02-19,34,1
money,2024-02-26,28,1
money,2024-03-04,30,1
money,2024-03-11,46,1
money,2024-03-18,34,1
money,2024-03-25,44,1
money,2024-04-01,22,1
philosophy,2021-01-11,16,0
philosophy,2021-01-18,30,0
philosophy,2021-01-25,37,0
philosophy,2021-02-01,26,0
philosophy,2021-02-08,36,0
philosophy,2021-02-15,25,0
philosophy,2021-02-22,23,0
philosophy,2021-03-01,33,0
philosophy,2021-03-08,31,0
philosophy,2021-03-15,32,0
philosophy,2021-03-22,51,0
philosophy,2021-03-29,31,0
philosophy,2021-04-05,31,0
philosophy,2021-04-12,22,0
philosophy,2021-04-19,29,0
philosophy,2021-04-26,29,0
philosophy,2021-05-03,37,0
philosophy,2021-05-10,24,0
philosophy,2021-05-17,30,0
philosophy,2021-05-24,34,0
philosophy,2021-05-31,31,0
philosophy,2021-06-07,38,0
philosophy,2021-06-14,39,0
philosophy,2021-06-21,46,0
philosophy,2021-06-28,40,0
philosophy,2021-07-05,31,0
philosophy,2021-07-12,45,0
philosophy,2021-07-19,26,0
philosophy,2021-07-26,22,0
philosophy,2021-08-02,34,0
philosophy,2021-08-09,31,0
philosophy,2021-08-16,22,0
philosophy,2021-08-23,34,0
philosophy,2021-08-30,20,0
philosophy,2021-09-06,21,0
philosophy,2021-09-13,28,0
philosophy,2021-09-20,32,0
philosophy,2021-09-27,27,0
philosophy,2021-10-04,30,0
philosophy,2021-10-11,19,0
philosophy,2021-10-18,33,0
philosophy,2021-10-25,35,0
philosophy,2021-11-01,23,0
philosophy,2021-11-08,27,0
philosophy,2021-11-15,22,0
philosophy,2021-11-22,29,0
philosophy,2021-11-29,36,0
philosophy,2021-12-06,21,0
philosophy,2021-12-13,41,0
philosophy,2021-12-20,22,0
philosophy,2021-12-27,29,0
philosophy,2022-01-03,35,0
philosophy,2022-01-10,31,0
philosophy,2022-01-17,31,0
philosophy,2022-01-24,27,0
philosophy,2022-01-31,34,0
philosophy,2022-02-07,40,0
philosophy,2022-02-14,39,0
philosophy,2022-02-21,29,0
philosophy,2022-02-28,37,0
philosophy,2022-03-07,31,0
philosophy,2022-03-14,30,0
philosophy,2022-03-21,33,0
philosophy,2022-03-28,25,0
philosophy,2022-04-04,30,0
philosophy,2022-04-11,41,0
philosophy,2022-04-18,39,0
philosophy,2022-04-25,34,0
philosophy,2022-05-02,44,0
philosophy,2022-05-09,27,0
philosophy,2022-05-16,26,0
philosophy,2022-05-23,35,0
philosophy,2022-05-30,40,0
philosophy,2022-06-06,26,0
philosophy,2022-06-13,24,0
philosophy,2022-06-20,26,0
philosophy,2022-06-27,30,0
philosophy,2022-07-04,25,0
philosophy,2022-07-11,37,0
philosophy,2022-07-18,25,0
philosophy,2022-07-25,47,0
philosophy,2022-08-01,41,0
philosophy,2022-08-08,36,0
philosophy,2022-08-15,36,0
philosophy,2022-08-22,42,0
philosophy,2022-08-29,26,0
philosophy,2022-09-05,33,0
philosophy,2022-09-12,30,0
philosophy,2022-09-19,38,0
philosophy,2022-09-26,34,0
philosophy,2022-10-03,30,0
philosophy,2022-10-10,44,0
philosophy,2022-10-17,30,0
philosophy,2022-10-24,27,0
philosophy,2022-10-31,31,0
philosophy,2022-11-07,16,0
philosophy,2022-11-14,33,0
philosophy,2022-11-21,31,0
philosophy,2022-11-28,35,0
philosophy,2022-12-05,26,1
philosophy,2022-12-12,41,1
philosophy,2022-12-19,27,1
philosophy,2022-12-26,38,1
philosophy,2023-01-02,37,1
philosophy,2023-01-09,53,1
philosophy,2023-01-16,34,1
philosophy,2023-01-23,54,1
philosophy,2023-01-30,43,1
philosophy,2023-02-06,43,1
philosophy,2023-02-13,55,1
philosophy,2023-02-20,48,1
philosophy,2023-02-27,49,1
philosophy,2023-03-06,50,1
philosophy,2023-03-13,65,1
philosophy,2023-03-20,39,1
philosophy,2023-03-27,47,1
philosophy,2023-04-03,36,1
philosophy,2023-04-10,33,1
philosophy,2023-04-17,29,1
philosophy,2023-04-24,33,1
philosophy,2023-05-01,25,1
philosophy,2023-05-08,41,1
philosophy,2023-05-15,31,1
philosophy,2023-05-22,41,1
philosophy,2023-05-29,42,1
philosophy,2023-06-05,33,1
philosophy,2023-06-12,36,1
philosophy,2023-06-19,36,1
philosophy,2023-06-26,53,1
philosophy,2023-07-03,56,1
philosophy,2023-07-10,66,1
philosophy,2023-07-17,43,1
philosophy,2023-07-24,49,1
philosophy,2023-07-31,48,1
philosophy,2023-08-07,49,1
philosophy,2023-08-14,61,1
philosophy,2023-08-21,65,1
philosophy,2023-08-28,80,1
philosophy,2023-09-04,67,1
philosophy,2023-09-11,60,1
philosophy,2023-09-18,58,1
philosophy,2023-09-25,53,1
philosophy,2023-10-02,36,1
philosophy,2023-10-09,38,1
philosophy,2023-10-16,37,1
philosophy,2023-10-23,57,1
philosophy,2023-10-30,53,1
philosophy,2023-11-06,66,1
philosophy,2023-11-13,85,1
philosophy,2023-11-20,72,1
philosophy,2023-11-27,66,1
philosophy,2023-12-04,44,1
philosophy,2023-12-11,55,1
philosophy,2023-12-18,62,1
philosophy,2023-12-25,58,1
philosophy,2024-01-01,45,1
philosophy,2024-01-08,50,1
philosophy,2024-01-15,54,1
philosophy,2024-01-22,49,1
philosophy,2024-01-29,53,1
philosophy,2024-02-05,57,1
philosophy,2024-02-12,46,1
philosophy,2024-02-19,33,1
philosophy,2024-02-26,32,1
philosophy,2024-03-04,56,1
philosophy,2024-03-11,44,1
philosophy,2024-03-18,33,1
philosophy,2024-03-25,57,1
philosophy,2024-04-01,67,1
physics,2021-01-11,164,0
physics,2021-01-18,503,0
physics,2021-01-25,488,0
physics,2021-02-01,481,0
physics,2021-02-08,468,0
physics,2021-02-15,507,0
physics,2021-02-22,485,0
physics,2021-03-01,475,0
physics,2021-03-08,538,0
physics,2021-03-15,520,0
physics,2021-03-22,490,0
physics,2021-03-29,472,0
physics,2021-04-05,501,0
physics,2021-04-12,503,0
physics,2021-04-19,516,0
physics,2021-04-26,489,0
physics,2021-05-03,512,0
physics,2021-05-10,480,0
physics,2021-05-17,558,0
physics,2021-05-24,497,0
physics,2021-05-31,542,0
physics,2021-06-07,484,0
physics,2021-06-14,470,0
physics,2021-06-21,455,0
physics,2021-06-28,416,0
physics,2021-07-05,407,0
physics,2021-07-12,394,0
physics,2021-07-19,414,0
physics,2021-07-26,370,0
physics,2021-08-02,391,0
physics,2021-08-09,421,0
physics,2021-08-16,428,0
physics,2021-08-23,427,0
physics,2021-08-30,353,0
physics,2021-09-06,413,0
physics,2021-09-13,410,0
physics,2021-09-20,390,0
physics,2021-09-27,432,0
physics,2021-10-04,429,0
physics,2021-10-11,405,0
physics,2021-10-18,361,0
physics,2021-10-25,418,0
physics,2021-11-01,373,0
physics,2021-11-08,385,0
physics,2021-11-15,400,0
physics,2021-11-22,419,0
physics,2021-11-29,365,0
physics,2021-12-06,398,0
physics,2021-12-13,401,0
physics,2021-12-20,348,0
physics,2021-12-27,321,0
physics,2022-01-03,358,0
physics,2022-01-10,383,0
physics,2022-01-17,418,0
physics,2022-01-24,409,0
physics,2022-01-31,433,0
physics,2022-02-07,402,0
physics,2022-02-14,426,0
physics,2022-02-21,404,0
physics,2022-02-28,365,0
physics,2022-03-07,305,0
physics,2022-03-14,329,0
physics,2022-03-21,328,0
physics,2022-03-28,366,0
physics,2022-04-04,336,0
physics,2022-04-11,371,0
physics,2022-04-18,367,0
physics,2022-04-25,334,0
physics,2022-05-02,385,0
physics,2022-05-09,355,0
physics,2022-05-16,395,0
physics,2022-05-23,410,0
physics,2022-05-30,362,0
physics,2022-06-06,364,0
physics,2022-06-13,387,0
physics,2022-06-20,412,0
physics,2022-06-27,350,0
physics,2022-07-04,307,0
physics,2022-07-11,324,0
physics,2022-07-18,322,0
physics,2022-07-25,358,0
physics,2022-08-01,298,0
physics,2022-08-08,291,0
physics,2022-08-15,368,0
physics,2022-08-22,339,0
physics,2022-08-29,361,0
physics,2022-09-05,339,0
physics,2022-09-12,305,0
physics,2022-09-19,340,0
physics,2022-09-26,353,0
physics,2022-10-03,296,0
physics,2022-10-10,333,0
physics,2022-10-17,338,0
physics,2022-10-24,348,0
physics,2022-10-31,305,0
physics,2022-11-07,326,0
physics,2022-11-14,303,0
physics,2022-11-21,314,0
physics,2022-11-28,333,0
physics,2022-12-05,331,1
physics,2022-12-12,314,1
physics,2022-12-19,312,1
physics,2022-12-26,271,1
physics,2023-01-02,254,1
physics,2023-01-09,386,1
physics,2023-01-16,396,1
physics,2023-01-23,411,1
physics,2023-01-30,375,1
physics,2023-02-06,311,1
physics,2023-02-13,301,1
physics,2023-02-20,336,1
physics,2023-02-27,302,1
physics,2023-03-06,327,1
physics,2023-03-13,283,1
physics,2023-03-20,301,1
physics,2023-03-27,302,1
physics,2023-04-03,307,1
physics,2023-04-10,318,1
physics,2023-04-17,361,1
physics,2023-04-24,343,1
physics,2023-05-01,352,1
physics,2023-05-08,340,1
physics,2023-05-15,333,1
physics,2023-05-22,331,1
physics,2023-05-29,335,1
physics,2023-06-05,338,1
physics,2023-06-12,311,1
physics,2023-06-19,321,1
physics,2023-06-26,279,1
physics,2023-07-03,294,1
physics,2023-07-10,309,1
physics,2023-07-17,315,1
physics,2023-07-24,325,1
physics,2023-07-31,328,1
physics,2023-08-07,369,1
physics,2023-08-14,331,1
physics,2023-08-21,311,1
physics,2023-08-28,312,1
physics,2023-09-04,335,1
physics,2023-09-11,316,1
physics,2023-09-18,332,1
physics,2023-09-25,319,1
physics,2023-10-02,308,1
physics,2023-10-09,319,1
physics,2023-10-16,308,1
physics,2023-10-23,304,1
physics,2023-10-30,304,1
physics,2023-11-06,326,1
physics,2023-11-13,341,1
physics,2023-11-20,311,1
physics,2023-11-27,301,1
physics,2023-12-04,305,1
physics,2023-12-11,306,1
physics,2023-12-18,323,1
physics,2023-12-25,250,1
physics,2024-01-01,269,1
physics,2024-01-08,297,1
physics,2024-01-15,330,1
physics,2024-01-22,332,1
physics,2024-01-29,319,1
physics,2024-02-05,309,1
physics,2024-02-12,317,1
physics,2024-02-19,273,1
physics,2024-02-26,309,1
physics,2024-03-04,363,1
physics,2024-03-11,323,1
physics,2024-03-18,320,1
physics,2024-03-25,331,1
physics,2024-04-01,319,1
politics,2021-01-11,21,0
politics,2021-01-18,49,0
politics,2021-01-25,48,0
politics,2021-02-01,34,0
politics,2021-02-08,38,0
politics,2021-02-15,33,0
politics,2021-02-22,28,0
politics,2021-03-01,21,0
politics,2021-03-08,25,0
politics,2021-03-15,19,0
politics,2021-03-22,30,0
politics,2021-03-29,23,0
politics,2021-04-05,17,0
politics,2021-04-12,18,0
politics,2021-04-19,21,0
politics,2021-04-26,38,0
politics,2021-05-03,30,0
politics,2021-05-10,20,0
politics,2021-05-17,35,0
politics,2021-05-24,42,0
politics,2021-05-31,50,0
politics,2021-06-07,38,0
politics,2021-06-14,49,0
politics,2021-06-21,41,0
politics,2021-06-28,37,0
politics,2021-07-05,35,0
politics,2021-07-12,37,0
politics,2021-07-19,40,0
politics,2021-07-26,39,0
politics,2021-08-02,31,0
politics,2021-08-09,40,0
politics,2021-08-16,47,0
politics,2021-08-23,48,0
politics,2021-08-30,21,0
politics,2021-09-06,24,0
politics,2021-09-13,28,0
politics,2021-09-20,28,0
politics,2021-09-27,28,0
politics,2021-10-04,33,0
politics,2021-10-11,28,0
politics,2021-10-18,19,0
politics,2021-10-25,11,0
politics,2021-11-01,17,0
politics,2021-11-08,18,0
politics,2021-11-15,19,0
politics,2021-11-22,21,0
politics,2021-11-29,17,0
politics,2021-12-06,19,0
politics,2021-12-13,24,0
politics,2021-12-20,25,0
politics,2021-12-27,12,0
politics,2022-01-03,15,0
politics,2022-01-10,15,0
politics,2022-01-17,27,0
politics,2022-01-24,22,0
politics,2022-01-31,26,0
politics,2022-02-07,29,0
politics,2022-02-14,27,0
politics,2022-02-21,34,0
politics,2022-02-28,93,0
politics,2022-03-07,88,0
politics,2022-03-14,50,0
politics,2022-03-21,52,0
politics,2022-03-28,48,0
politics,2022-04-04,46,0
politics,2022-04-11,31,0
politics,2022-04-18,46,0
politics,2022-04-25,28,0
politics,2022-05-02,31,0
politics,2022-05-09,27,0
politics,2022-05-16,28,0
politics,2022-05-23,28,0
politics,2022-05-30,24,0
politics,2022-06-06,23,0
politics,2022-06-13,30,0
politics,2022-06-20,32,0
politics,2022-06-27,46,0
politics,2022-07-04,28,0
politics,2022-07-11,29,0
politics,2022-07-18,24,0
politics,2022-07-25,25,0
politics,2022-08-01,17,0
politics,2022-08-08,44,0
politics,2022-08-15,23,0
politics,2022-08-22,44,0
politics,2022-08-29,31,0
politics,2022-09-05,40,0
politics,2022-09-12,33,0
politics,2022-09-19,42,0
politics,2022-09-26,43,0
politics,2022-10-03,33,0
politics,2022-10-10,28,0
politics,2022-10-17,23,0
politics,2022-10-24,23,0
politics,2022-10-31,35,0
politics,2022-11-07,19,0
politics,2022-11-14,29,0
politics,2022-11-21,25,0
politics,2022-11-28,18,0
politics,2022-12-05,25,1
politics,2022-12-12,29,1
politics,2022-12-19,23,1
politics,2022-12-26,19,1
politics,2023-01-02,26,1
politics,2023-01-09,45,1
politics,2023-01-16,24,1
politics,2023-01-23,31,1
politics,2023-01-30,31,1
politics,2023-02-06,26,1
politics,2023-02-13,21,1
politics,2023-02-20,23,1
politics,2023-02-27,25,1
politics,2023-03-06,37,1
politics,2023-03-13,12,1
politics,2023-03-20,38,1
politics,2023-03-27,26,1
politics,2023-04-03,16,1
politics,2023-04-10,25,1
politics,2023-04-17,14,1
politics,2023-04-24,15,1
politics,2023-05-01,19,1
politics,2023-05-08,15,1
politics,2023-05-15,13,1
politics,2023-05-22,18,1
politics,2023-05-29,17,1
politics,2023-06-05,18,1
politics,2023-06-12,13,1
politics,2023-06-19,13,1
politics,2023-06-26,24,1
politics,2023-07-03,28,1
politics,2023-07-10,27,1
politics,2023-07-17,25,1
politics,2023-07-24,17,1
politics,2023-07-31,19,1
politics,2023-08-07,28,1
politics,2023-08-14,37,1
politics,2023-08-21,25,1
politics,2023-08-28,31,1
politics,2023-09-04,23,1
politics,2023-09-11,23,1
politics,2023-09-18,24,1
politics,2023-09-25,22,1
politics,2023-10-02,26,1
politics,2023-10-09,22,1
politics,2023-10-16,49,1
politics,2023-10-23,58,1
politics,2023-10-30,48,1
politics,2023-11-06,52,1
politics,2023-11-13,52,1
politics,2023-11-20,61,1
politics,2023-11-27,49,1
politics,2023-12-04,40,1
politics,2023-12-11,34,1
politics,2023-12-18,37,1
politics,2023-12-25,44,1
politics,2024-01-01,35,1
politics,2024-01-08,45,1
politics,2024-01-15,33,1
politics,2024-01-22,44,1
politics,2024-01-29,31,1
politics,2024-02-05,42,1
politics,2024-02-12,53,1
politics,2024-02-19,31,1
politics,2024-02-26,33,1
politics,2024-03-04,50,1
politics,2024-03-11,50,1
politics,2024-03-18,39,1
politics,2024-03-25,41,1
politics,2024-04-01,18,1
salesforce,2021-01-11,54,0
salesforce,2021-01-18,213,0
salesforce,2021-01-25,228,0
salesforce,2021-02-01,213,0
salesforce,2021-02-08,243,0
salesforce,2021-02-15,210,0
salesforce,2021-02-22,217,0
salesforce,2021-03-01,197,0
salesforce,2021-03-08,208,0
salesforce,2021-03-15,240,0
salesforce,2021-03-22,209,0
salesforce,2021-03-29,217,0
salesforce,2021-04-05,159,0
salesforce,2021-04-12,192,0
salesforce,2021-04-19,205,0
salesforce,2021-04-26,207,0
salesforce,2021-05-03,233,0
salesforce,2021-05-10,215,0
salesforce,2021-05-17,211,0
salesforce,2021-05-24,188,0
salesforce,2021-05-31,205,0
salesforce,2021-06-07,209,0
salesforce,2021-06-14,193,0
salesforce,2021-06-21,232,0
salesforce,2021-06-28,186,0
salesforce,2021-07-05,185,0
salesforce,2021-07-12,198,0
salesforce,2021-07-19,212,0
salesforce,2021-07-26,182,0
salesforce,2021-08-02,191,0
salesforce,2021-08-09,209,0
salesforce,2021-08-16,168,0
salesforce,2021-08-23,182,0
salesforce,2021-08-30,164,0
salesforce,2021-09-06,193,0
salesforce,2021-09-13,152,0
salesforce,2021-09-20,183,0
salesforce,2021-09-27,202,0
salesforce,2021-10-04,187,0
salesforce,2021-10-11,167,0
salesforce,2021-10-18,140,0
salesforce,2021-10-25,153,0
salesforce,2021-11-01,155,0
salesforce,2021-11-08,157,0
salesforce,2021-11-15,159,0
salesforce,2021-11-22,177,0
salesforce,2021-11-29,152,0
salesforce,2021-12-06,187,0
salesforce,2021-12-13,168,0
salesforce,2021-12-20,167,0
salesforce,2021-12-27,116,0
salesforce,2022-01-03,88,0
salesforce,2022-01-10,159,0
salesforce,2022-01-17,161,0
salesforce,2022-01-24,156,0
salesforce,2022-01-31,171,0
salesforce,2022-02-07,182,0
salesforce,2022-02-14,171,0
salesforce,2022-02-21,187,0
salesforce,2022-02-28,169,0
salesforce,2022-03-07,191,0
salesforce,2022-03-14,192,0
salesforce,2022-03-21,189,0
salesforce,2022-03-28,184,0
salesforce,2022-04-04,164,0
salesforce,2022-04-11,179,0
